Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Observation Status,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2013,3.78681968360645,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2014,4.22925606627,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2015,4.03779220172476,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2016,3.69441187739961,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2017,4.41640017238618,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2018,3.66046491384932,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2019,3.29905737050076,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2020,4.19908433746564,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),426,Lesotho,2021,4.06516576680991,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2008,3.04485753229265,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2009,20.2710789757026,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2010,22.2897256358893,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2011,14.0547877289945,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2012,8.7237859152224,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2013,6.4070404515206,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2014,4.59775813860822,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2015,4.64467819332291,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2016,6.25574429476529,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2017,5.50697759974228,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2018,5.28840202667788,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2019,5.00157140027426,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2020,3.09137577308037,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),428,Latvia,2021,2.47301429041714,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2008,5.9947885892443,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2009,22.1397887438421,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2010,21.3129447476114,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2011,17.6402783873711,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2012,14.1140616832463,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2013,11.5860323295319,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2014,8.1860494113904,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2015,4.94956913376007,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2016,3.66064619634649,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2017,3.17709584415856,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2018,2.27014872045055,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2019,1.04438547521426,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2020,0.96915521153795,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),440,Lithuania,2021,0.510408710751457,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2009,0.670613945190373,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2010,0.247232603084002,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2011,0.379416485489736,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2012,0.145588493246799,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2013,0.21316440756553,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2016,0.904844283559195,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2017,0.791204996244052,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2018,0.896966330444119,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2019,0.738897535704604,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2020,1.02804099898325,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),442,Luxembourg,2021,0.791158078604692,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2010,0.393130048679923,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2011,0.344719585672998,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2012,0.187259446456941,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2013,0.0923353115576881,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2014,0.118444607476519,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2015,0.119843705534916,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2016,0.195618683773704,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2017,0.227486975366639,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2018,0.217152000015563,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2019,0.239743350610203,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2020,0.347551535467048,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2021,0.641080084962335,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),446,"China, Macao Special Administrative Region",2022,1.38167027298375,2022,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2005,7.60792563429991,2005,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2006,6.35707583676168,2006,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2007,7.38090894155114,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2008,7.17687229470659,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2009,8.79419882422574,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2010,10.0217242777646,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2011,11.8198387546378,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2012,11.5651094798493,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2013,12.1838467083235,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2014,10.2928305449885,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2015,9.30747379475236,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2016,8.82195768112054,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2017,8.14393907254576,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2018,7.62316707853899,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2019,7.3470164916212,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2020,8.46460927886256,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2021,9.10988359501251,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),450,Madagascar,2022,7.68300864703148,2022,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2015,7.27171165156155,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2016,10.2995803285911,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2017,8.55433317223974,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2018,2.82843527026541,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2019,5.06307752763414,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),454,Malawi,2020,5.42544696371903,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2005,9.3902395222525,2005,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2006,8.49559864909982,2006,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2007,6.49881057815871,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2008,4.8081809717361,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2009,3.62656549307932,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2010,3.35402670735158,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2011,2.6813903080324,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2012,2.01584311320696,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2013,1.84914657141208,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2014,1.64578545979143,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2015,1.60682828804839,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2016,1.61426825593084,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2017,1.54918722685231,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2018,1.46819096481044,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2019,1.51612089778374,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2020,1.56712671073387,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),458,Malaysia,2021,1.67512094984983,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2012,20.9246965468261,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2013,17.2177008857091,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2014,17.4741516990976,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2015,13.6444441557489,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2016,10.4501249559317,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2017,9.66474950293597,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2018,8.89557749634421,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2019,9.35251965598566,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2020,8.16490589713527,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2021,6.72906961253746,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),462,Maldives,2022,5.94090043984901,2022,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2005,8.20906380726336,2005,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2006,6.47013971237757,2006,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2007,5.31015886166558,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2008,5.01177403541518,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2009,5.78360747367995,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),470,Malta,2010,7.01547424164959,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
